GEOID,BeerPO,Pharmacies,physicians,MentalHeal,Generalhos,Secialtyho,ZoosPO,NaturePark,CasinosPO,FitnessPO,DrinkingPl,ReligiousP,Geocode_1,Rural_urba,X,Y,Walkabilit,CountyDiss,Five_ave_c,New_rural,Population,Populati_1,Populati_2,NoHealthIn,X_Black,Neighbor_D,X_Immigran,Beer,Pharmaci_1,physicia_1,MentalHe_1,Generalh_1,Secialty_1,Zoos,NaturePa_1,Casinos,Fitness,Drinking_1,Religiou_1,X_HouseRen,X_TotalGre,Depression,Mental_hea
45031010500,2,1,2,0,0,0,0,1,0,1,0,4,2,2,1453081.259,-384083.8895,9.388888889,0.319974391,3324.367831,0,1663.3,50.85,19.54,8.62,26.34,0.272229563,4.3968433,1.672276,16.033592,8.134886,0.241661,16.510496,0.112812,0.166131,48.287207,0.241446,12.224908,7.81232,18.397099,37.79,13.22,19.70000076,12.80000019
45091061003,3,4,8,2,0,0,1,14,0,8,0,11,2,1,1357343.639,-325146.5577,8.444444444,0.376058987,1028.956954,0,2016.558,52.18,13.87,0.89,5.92,-0.745544795,6.9159571,5.452263,16.545749,7.167702,2.860162,4.322967,0.505351,1.476428,39.007933,1.083902,52.298409,12.560629,22.154837,12.14,37.12,18.20000076,10.5
45013010100,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1428786.431,-640566.6225,7.75,0.547122122,1280.964228,0,624.947,53.72,57.66,2.07,1.12,-0.887467681,4.3617021,2.493332,12.541329,5.0421,0.756301,10.606894,0.445699,1.97551,21.477444,0.5818,30.131821,7.514748,10.489722,9.91,52.31,16.79999924,8.100000381
45003021002,0,4,2,0,0,0,0,0,0,0,2,8,2,2,1302594.434,-506214.7034,6.75,0.270196507,1663.465139,0,765.6835,54.04,17.32,22.08,19.58,0.697093566,8.7869362,1.184472,11.392296,4.133056,0.371128,49.615047,0.059711,0.431589,13.824175,0.381588,9.825073,2.949846,15.153821,47.46,43.99,23.70000076,20.89999962
45079002800,1,0,1,0,0,1,0,2,0,3,1,8,2,1,1374433.117,-441087.7916,15.72222222,0.458914301,2849.4494,0,3922.467,45.4,2.05,5.4,9.94,0.367780672,7.7370921,12.187966,24.117272,3.093126,1.084384,5.022331,0.084053,0.638854,24.908102,0.932197,64.345853,16.157615,24.502989,93.26,4.37,26.5,25.10000038
45047970202,0,0,1,0,0,0,0,0,0,2,1,11,2,3,1267838.46,-430808.7987,7.666666667,0.304290311,1941.888722,0,1841.804,50.78,15.95,11.37,30.77,-0.046138341,5.1227455,1.761127,22.910359,9.919987,0.888528,9.491596,0.177646,0.272727,14.311268,0.209118,9.960541,2.26073,20.612193,40.92,31.88,21.5,14.89999962
45045002811,0,2,33,1,1,0,0,2,0,3,0,3,2,1,1245026.29,-368993.1659,10,0.40363857,2134.526712,0,1958.615,53.34,11.54,7.71,12.81,-0.598579009,10.3770437,2.408069,17.599884,7.862555,1.480886,16.099802,0.23969,0.602714,17.52576,0.380621,24.283842,7.258824,14.244981,44.94,17.67,18.79999924,11.80000019
45039960500,0,0,3,0,1,0,0,0,0,0,0,13,2,2,1356131.612,-409885.291,4.166666667,0.197972398,2871.653985,0,34.57054,49.31,19.19,9.42,59.93,0.425435634,0,1.991356,9.082579,8.04495,0.882898,9.839997,0.392734,0.269308,11.909547,0.505425,5.298186,2.149028,21.769731,10.39,85.28,19,15.5
45023020800,0,0,0,0,0,0,0,3,0,0,0,11,2,2,1369379.089,-355613.3754,4.111111111,0.3325233,2072.33032,0,78.7888,49.91,14.91,12.19,18.41,0.000705971,1.7383178,1.507113,12.538154,6.875299,1.075538,7.608483,0.311405,0.261628,14.752265,0.264508,7.743855,3.514456,25.760853,15.59,77.72,22.20000076,16.79999924
45019002605,0,3,12,4,0,0,0,5,0,4,1,7,2,1,1491869.55,-553604.5095,15.38888889,0.526288399,160.2634219,0,2719.716,53.99,20.45,18.91,39.1,-0.180276731,9.2021412,1.757935,9.750032,4.37521,1.854992,19.944857,0.141007,0.474934,39.084467,0.206781,12.147328,6.48473,11.385011,40.19,5.84,17.39999962,13
45059920301,1,0,0,0,0,0,0,0,0,1,0,11,2,2,1270071.467,-402261.0172,4.388888889,0.289817932,1500.125941,0,92.04449,50.83,20.2,5.56,24.56,-0.107257105,0.2405131,2.467168,11.218361,8.256264,0.444622,13.295936,0.071281,0.22458,9.953917,0.120575,8.654446,3.526023,25.241418,23.16,71.8,21.39999962,14.10000038
45051060303,0,0,1,0,0,0,0,1,0,1,1,1,2,2,1586270.226,-420637.8103,6.166666667,0.41628135,2.381401137,0,238.9726,49.05,44.29,5.4,1.64,-0.729392486,6.2404871,4.859923,14.584241,9.294099,1.702368,10.263207,0.072349,0.74727,22.535495,2.262364,25.554651,16.200069,11.150628,22.57,14.63,20.39999962,11.39999962
45051040105,0,3,7,0,0,0,0,0,2,2,3,2,2,2,1595564.03,-414185.5321,7.25,0.41628135,2.381401137,0,1233.465,57.03,41.5,5.15,0.99,-0.299026426,1.029703,3.525737,11.738209,7.994486,0.696605,8.992645,0.033229,0.365207,15.991309,3.468586,12.395405,11.49734,8.361216,26.81,11.91,21,12.39999962
45013002106,1,1,33,0,3,0,0,0,0,0,0,2,2,3,1418068.469,-628067.2177,7.111111111,0.547122122,1280.964228,0,1258.789,52.67,16.99,9.22,6.47,-0.722004264,9.1832504,5.696422,22.587477,5.00161,1.552772,10.141691,0.533593,1.702256,22.818006,0.38259,23.740075,6.890507,14.466426,27.55,26.52,19,11.80000019
45015020600,0,0,1,0,0,0,1,0,0,0,0,12,2,2,1487311.101,-522408.0079,4.9,0.293936663,1222.155087,0,232.0176,48.6,11.04,5.74,20.48,-0.564931655,1.3470437,2.064989,15.174489,9.822873,1.093834,18.218818,0.414283,1.042397,17.372402,0.39185,19.274093,9.570196,20.649439,17.24,30.24,21.60000038,13.89999962
45077010902,0,1,10,1,0,0,0,0,0,4,0,1,2,2,1221374.758,-373552.9442,6.5,0.32006134,1500.386225,0,1189.951,52.3,22.33,8.42,6.91,-0.587398336,4.0567951,1.130532,32.014709,12.807473,1.564455,26.581397,0.59061,0.85356,15.047371,0.166438,31.628742,5.96821,31.605831,18.05,38,20.89999962,12.80000019
45091061705,1,0,0,0,0,0,0,0,0,0,0,6,2,1,1340372.232,-318952.9941,5.166666667,0.376058987,1028.956954,0,218.3172,51.98,13.41,13.57,5.29,-0.421994127,3.2547699,1.715947,21.551016,7.936354,1.866196,7.438937,1.028791,0.387272,26.804035,0.71611,13.813407,6.645711,28.82857,13.93,61.48,21.20000076,15.19999981
45091060906,0,0,0,0,0,0,0,2,0,0,0,10,2,1,1353197.789,-328888.9874,4.388888889,0.376058987,1028.956954,0,855.1542,54.68,17.84,6.55,15.6,-0.114120059,6.8986694,2.002335,15.862042,7.062518,1.794067,7.053921,0.564974,0.506206,24.509151,0.579217,18.466093,7.448003,25.511205,12.13,42.89,19.39999962,12.60000038
45013002105,2,1,2,0,0,0,0,0,0,4,1,3,2,3,1415893.241,-625660.3241,6.444444444,0.547122122,1280.964228,0,906.985,49.38,16.56,8.81,6.47,-0.508054132,8.1863091,8.953523,26.334665,5.954441,1.242386,14.305855,0.531636,0.943251,30.976057,0.386765,33.882169,11.934741,18.551934,21.65,25.47,20.10000038,12.60000038
45023020900,0,0,0,0,0,0,0,0,0,0,0,8,2,2,1367073.799,-371962.6188,3.833333333,0.3325233,2072.33032,0,26.21837,48.33,24.37,9.84,25.44,0.505742597,0,3.840509,9.758071,6.66276,0.210385,11.808276,0.360306,0.295911,8.271316,0.185629,3.071155,1.875311,19.849723,8.71,82.56,22.5,17.10000038
45049920500,0,0,0,0,0,0,0,0,1,0,0,10,2,4,1376509.027,-590035.8446,2.5,0.318977744,1489.877267,1,13.79658,48.22,16.13,9.79,72.8,0.549760673,0.9579564,3.154978,5.167564,4.022814,0.171671,12.811603,0.130096,0.291105,5.678963,0.181874,2.026229,1.52029,9.791276,12.37,47.08,19.39999962,17.20000076
45083021803,1,1,1,0,0,0,0,0,0,2,0,10,2,1,1268910.615,-342115.8965,5.888888889,0.400520119,1975.131956,0,1449.594,52.71,13.14,9.54,24.12,-0.275652421,7.1861122,5.843774,9.315375,6.836779,1.387995,18.769553,0.2779,0.354554,11.9332,0.335462,15.110835,3.527341,17.953465,25.44,36.98,24.20000076,15.30000019
45003020200,1,0,0,0,0,0,0,0,0,0,0,13,2,2,1324132.618,-485756.3549,3,0.270196507,1663.465139,0,61.52751,49.27,15.89,8.57,30.27,-0.153870647,3.4371825,3.51959,7.92009,4.752499,0.209674,30.555258,0.136911,0.349068,11.697338,0.192048,9.225114,2.307366,16.228737,9.62,65.55,21.20000076,14.89999962
45075011900,0,1,0,0,0,0,0,0,0,0,0,10,2,2,1377681.99,-490227.455,3.611111111,0.302284027,3545.421328,0,51.43737,51.79,18.26,10.76,37.14,0.364870477,0.8236434,1.091221,13.258894,4.625346,0.482142,10.335865,0.109398,0.570595,5.145373,0.184988,5.705845,1.879494,10.28744,19.16,47,22,17.79999924
45079011101,0,2,0,0,0,0,0,0,0,0,0,6,2,1,1377617.878,-434255.8726,10.44444444,0.458914301,2849.4494,0,2576.653,54.86,18.95,11.04,37.92,0.034393506,3.3804548,2.084121,6.098645,4.445911,1.062966,6.368879,0.234334,0.273896,11.552466,0.213099,10.346642,3.815041,12.174222,31.09,9.66,19.10000038,13.10000038
45075010600,2,3,0,0,0,0,0,0,1,0,2,12,2,2,1406810.175,-499263.8598,6.416666667,0.302284027,3545.421328,0,60.44431,54.61,17.22,15.31,78.25,1.404527403,0,3.147187,7.957614,3.057509,1.248461,11.326333,0.101627,0.33496,5.02549,0.117245,4.965829,1.78604,15.045529,41.42,37.93,18.10000038,16.29999924
45079010403,0,1,2,3,1,0,1,0,0,1,0,11,2,1,1369109.962,-437450.1685,11.5,0.458914301,2849.4494,0,1287.611,57.05,13.26,8.78,53.09,-0.048735174,3.451065,2.722684,8.345377,5.143195,1.107841,11.436862,0.24337,0.610649,14.417183,0.294474,8.229009,6.077745,11.310243,62.82,10.46,19.10000038,14
45075010700,0,0,0,0,0,0,0,0,0,1,0,9,2,2,1409933.218,-489913.4228,5.166666667,0.302284027,3545.421328,0,65.16475,61.77,26.1,9.33,71.96,1.452426296,0.5529226,2.401685,7.139336,4.129025,1.829886,10.398544,0.264581,0.81023,7.844919,0.269572,8.73883,1.766814,19.79464,35.37,20.47,18.60000038,16.5
45007011201,0,0,4,0,0,0,0,0,0,1,0,6,2,1,1218044.976,-398244.4277,6.833333333,0.450686063,3238.458217,0,517.4454,51.91,20.15,5.12,7.24,-0.891326036,8.29379,5.221587,29.762429,13.085331,3.335324,21.925684,0.783077,0.527037,16.891779,0.362967,39.939002,12.473912,33.270971,8.22,42.04,20.89999962,11
45007010900,0,0,0,1,0,0,0,0,1,0,0,6,2,1,1197565.231,-408466.568,4.375,0.450686063,3238.458217,0,114.0566,51.66,24.14,10.97,1.94,-0.27624133,2.6449891,3.279721,25.865322,7.443367,1.502339,12.642494,1.009582,0.305817,12.144801,0.223873,14.001983,6.316027,17.0609,14.55,37.36,23.79999924,14.60000038
45045002701,0,4,1,0,0,0,0,4,0,0,0,8,2,1,1234939.193,-355815.3831,6.916666667,0.40363857,2134.526712,0,370.754,54.59,23.88,4.17,1.11,-0.693159076,2.1345708,2.205476,21.953566,8.873996,1.350283,14.338826,0.248629,0.796051,23.047855,0.335305,21.446995,8.170036,31.501878,14.19,74.3,19.60000038,11.5
45045002506,0,3,7,0,0,0,0,0,0,0,0,11,2,1,1245899.001,-352271.7922,7.75,0.40363857,2134.526712,0,883.7008,52.83,20.86,8.06,6.08,-0.797678095,1.1334364,1.962747,16.735303,6.160408,1.334599,13.439871,0.400506,0.492645,17.470477,0.32837,28.013994,5.357785,23.386724,10.53,34.21,19.70000076,11.89999962
45063021110,0,0,8,0,0,0,0,0,0,0,0,4,2,1,1359277.384,-433424.8832,6.916666667,0.378623054,1606.781662,0,2223.369,51.49,20.38,8.22,16.35,-0.555702177,4.3303122,1.525061,10.144584,6.538102,0.923834,9.672584,0.089667,0.324719,31.548901,0.186422,17.300707,4.122528,30.80008,17.15,10.02,18.5,11.69999981
45045002003,0,0,0,0,0,0,0,1,0,0,3,7,2,1,1236429.471,-374676.1629,9,0.40363857,2134.526712,0,1259.304,53.56,12.48,20.02,44.12,1.515926285,16.8721743,1.990397,7.703753,3.2442,0.332628,9.312682,0.292325,0.185278,9.947408,0.084211,6.305812,2.858572,10.59858,56.1,33.84,21.60000038,21.10000038
45045002804,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1243692.724,-363284.6962,9,0.40363857,2134.526712,0,1914.794,54.77,30.51,4.09,2.21,-0.679404203,3.5731077,2.406607,21.487705,12.446792,2.166263,12.140946,0.58632,0.84283,37.009192,0.527553,27.876915,8.192242,21.568745,0.85,13.57,17.29999924,9
45045002604,1,1,3,1,0,0,0,1,0,3,1,9,2,1,1244762.952,-356919.4421,7.333333333,0.40363857,2134.526712,0,1481.001,50.09,14.59,9.56,21.89,0.368658804,8.9053803,1.822438,13.558033,6.999797,0.798365,12.660302,0.50653,0.519171,15.66736,0.125665,15.445428,5.310171,21.692631,26.76,32.55,20,13.69999981
45027960801,0,3,2,0,0,0,0,0,0,0,0,15,2,2,1437273.32,-471560.1811,4.916666667,0.346059888,2354.491085,0,43.84283,54.58,25.35,13.83,75.21,1.37593758,0.3954974,1.259131,6.717756,2.282955,0.199388,7.385523,0.028045,0.033314,5.552398,0.081004,3.816753,1.920674,16.242839,28.31,21.24,18.60000038,17
45015020904,0,0,0,0,0,0,0,2,0,0,0,2,2,2,1485686.348,-538204.6542,6.388888889,0.293936663,1222.155087,0,2980.507,48.7,14.43,9.42,13.27,-0.585474835,17.3327724,3.068731,7.351481,6.703536,0.72508,17.488988,0.320742,0.49077,22.574424,0.580849,11.653099,6.587971,14.178994,38.19,8,20.79999924,13.5
45063021034,0,0,1,0,0,0,0,0,0,0,1,3,2,1,1363808.982,-445302.1797,6.833333333,0.378623054,1606.781662,0,1518.651,52.39,14.04,8.63,13.08,-0.429963834,3.6892806,1.016441,10.331442,6.408266,0.508973,14.048674,0.519364,0.608337,13.085686,0.265384,19.202406,3.353702,20.89812,21.44,29.97,21,15.10000038
45083021100,0,1,0,0,0,0,0,4,0,2,0,5,2,1,1278728.055,-350592.9963,7.166666667,0.400520119,1975.131956,0,1356.691,53.05,19.39,7.89,53.65,0.499279691,4.9166894,1.816465,11.781262,4.956063,1.292618,7.602385,0.108286,0.040239,15.674209,0.027124,8.241774,3.573618,8.934981,35.71,33.19,21.5,15.30000019
45013000502,1,1,0,1,1,0,0,0,0,1,0,7,2,3,1430720.428,-607492.7481,8.333333333,0.547122122,1280.964228,0,1216.573,53.59,9.23,12.94,41.05,0.47359256,4.6877154,0.882141,6.639025,3.491648,0.228302,12.515602,0.382516,0.527656,11.564302,0.075322,9.500137,2.380983,9.491159,60.88,43.61,20.89999962,16.79999924
45003021700,1,3,1,0,0,0,0,3,0,0,0,15,2,2,1344630.699,-483137.6092,3.944444444,0.270196507,1663.465139,0,45.04152,46.09,17.77,14,24.27,0.777254995,2.1187288,1.467114,9.602713,4.927103,0.377047,16.036014,0.105546,0.182428,12.891512,0.144845,5.203455,1.472754,12.46915,29.98,62.34,21.39999962,16.60000038
45051051605,0,1,3,0,0,0,0,0,0,2,1,5,2,2,1563866.23,-448569.9335,7.916666667,0.41628135,2.381401137,0,1444.573,49.36,26.54,11.52,5.2,-0.550055749,3.6801694,5.758951,9.674806,7.916453,1.552021,12.793133,0.260539,0.350447,19.540893,0.792325,12.626736,8.380511,13.772625,10.89,19.52,20.20000076,11.89999962
45019004611,7,5,9,3,0,0,0,4,0,15,7,3,2,1,1507411.842,-550909.5293,11.08333333,0.526288399,160.2634219,0,1133.912,47.67,19.95,6.09,8.49,-0.825734646,8.0833333,1.88679,10.509564,5.822224,1.474367,18.822621,0.21774,0.716425,27.812733,0.17529,28.902275,15.778069,10.169542,26.72,10.96,18.20000076,10.80000019
45063021206,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1338491.329,-429327.8035,3.5,0.378623054,1606.781662,0,273.3273,53.16,20.63,5.86,16.78,-0.529178434,3.4876729,2.982024,20.674183,12.40343,0.964021,13.99896,0.23075,0.308025,16.546519,0.307207,20.036488,5.441849,24.900435,9.52,58.47,18.60000038,11.69999981
45063020905,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1363469.093,-459444.4232,3,0.378623054,1606.781662,0,190.7189,50.24,10.54,24.85,5.45,1.061913459,5.3933834,1.166044,11.435908,6.458854,0.771163,13.233111,0.393918,0.538687,29.476547,0.264523,15.085267,3.398068,17.253603,34.24,61.32,23.60000038,19.60000038
45077010700,0,0,6,0,0,0,0,0,0,0,0,10,2,2,1214049.173,-367257.9342,5.5,0.32006134,1500.386225,0,309.014,48.71,18.22,10.71,6.26,0.012193247,1.0763454,1.302484,19.396335,8.4302,1.530338,18.966785,0.36312,0.509736,11.167311,0.143465,17.335977,2.877503,20.08665,18.74,57.48,23.79999924,16.39999962
45063021308,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1345943.043,-464465.0743,2.916666667,0.378623054,1606.781662,0,79.84962,48.28,9.78,13.62,6.88,-0.055726339,6.4508929,1.008928,11.789093,7.240575,0.520878,13.012309,0.237615,0.661573,16.595371,0.126965,13.482506,2.756191,16.720928,15.28,62.77,22.29999924,17.29999924
45063021028,1,0,3,1,0,0,0,0,0,2,0,7,2,1,1352755.565,-445167.8066,9,0.378623054,1606.781662,0,819.4052,50.83,22.5,8.53,10,-0.18801081,9.8153846,3.136561,15.562542,10.943725,1.155234,20.057596,0.561309,0.643251,17.683021,0.638965,38.919158,5.496943,28.15596,26.03,21.71,19.39999962,13.19999981
45063021307,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1341744.34,-459401.8852,4.166666667,0.378623054,1606.781662,0,119.658,52.85,14.4,11.76,12.97,0.513618089,6.0654008,0.98713,12.285728,8.014502,0.755241,12.803989,0.877255,0.55589,24.011631,0.159263,14.989361,3.086764,26.458016,31.14,66.57,22.5,18.10000038
45063021303,0,0,1,0,0,0,0,0,0,1,0,6,2,1,1338910.863,-439631.8169,4.111111111,0.378623054,1606.781662,0,248.9772,51.33,24.42,6.15,6.54,-0.769070553,2.1582734,2.906223,16.031214,10.583153,1.418044,19.486892,0.673567,0.605605,15.685339,0.513809,28.739831,8.657098,28.154346,13.54,43.57,19.10000038,11.89999962
45055970300,0,0,0,0,0,0,0,1,0,0,0,7,2,2,1395152.103,-385965.1968,4.666666667,0.226251246,1456.707852,0,18.06195,41.86,27.87,8.45,15.3,-0.586942919,0,3.258659,12.844686,8.164659,1.812846,5.052857,0.195405,0.246085,11.147294,0.340644,9.605732,2.411415,14.34151,10.59,84.23,21.10000038,15
45063021024,0,0,0,0,0,0,0,0,0,0,1,7,2,1,1351203.204,-449454.7816,4.166666667,0.378623054,1606.781662,0,697.4227,48.32,8.4,4.51,5.55,-0.858492532,5.7988896,3.522389,24.708266,13.300209,2.55914,24.987869,1.115138,1.314879,28.332719,0.969849,51.960715,8.140749,39.981346,10.02,41.56,19.39999962,12.39999962
45063021115,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1355173.565,-435143.0106,3.166666667,0.378623054,1606.781662,0,722.2501,47.45,26.19,4.39,13.34,-0.620817104,2.838605,2.409637,12.317453,7.840102,1.91077,9.755124,0.265118,0.769158,14.62247,0.308911,30.096552,7.683838,18.861857,29.24,30.93,18.5,11.39999962
45061920302,1,2,0,0,0,0,0,2,0,0,0,10,2,2,1445339.397,-409726.2899,5.333333333,0.287481807,2086.64591,0,82.41935,36.76,14.3,7.63,77.69,0.6556159,0.9745763,2.597895,9.736928,2.75869,0.187401,6.237003,0.017055,0.072878,6.325191,0.092981,3.854529,0.952127,12.141707,28.2,10.29,17,16.5
45029970500,0,1,10,1,0,1,0,6,0,0,0,17,2,2,1427447.504,-553178.6558,7.966666667,0.240888834,1575.472904,0,837.4051,59.96,22.81,8.49,52.86,0.109785393,0,2.772549,8.405587,8.321524,0.28379,17.590297,2.522834,0.210812,17.924819,0.178448,3.406128,4.842614,15.802301,41.75,20.73,19.89999962,16
45041001800,0,1,3,0,1,0,0,0,0,0,0,15,2,1,1507446.548,-422720.6821,4.777777778,0.385235304,1996.037422,0,45.97276,54.14,17.86,11.09,35.21,0.649702788,3.7149986,1.434419,20.185987,6.59542,1.155117,24.829087,0.21394,0.238638,8.728839,0.144469,6.476856,1.866447,26.076344,27.22,31.47,21.29999924,17.10000038
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45025950102,0,2,3,0,0,0,0,1,0,1,1,15,2,2,1421376.828,-344008.6038,6.444444444,0.238161226,1568.794206,0,130.7202,43.38,11.4,11.79,38.3,1.014426208,5.3004397,0.559114,9.272408,4.903942,0.273086,7.987571,0.074325,0.165635,9.044065,0.66299,5.956136,1.647771,18.255296,47.23,60.08,22,20
45009960100,1,3,3,0,0,0,0,1,0,0,0,16,2,4,1375705.544,-514320.3195,5.75,0.226346949,1119.737405,1,64.98754,51.41,18.92,18.8,77.01,0.361955263,8.875502,1.689322,8.452429,4.258848,0.240021,6.753345,0.031163,0.351928,6.082001,0.196361,4.267555,1.423201,8.855734,44.46,43.51,19,17.60000038
45019003107,1,2,2,0,0,0,0,2,0,2,1,5,2,1,1479305.56,-537729.4768,8.722222222,0.526288399,160.2634219,0,670.6929,51.95,13.85,14.74,56.23,0.370300241,4.6962829,1.811775,8.009796,7.967861,1.753251,19.579733,0.328179,0.406009,20.245032,0.302018,15.395722,7.510246,15.646838,51.42,23.6,18.20000076,15.10000038
45079010805,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1378705.545,-429076.3773,11.83333333,0.458914301,2849.4494,0,2007.24,59.15,6.34,10.5,76.17,0.744259501,6.0785767,3.486081,7.7372,5.185983,1.269754,10.563717,0.325433,0.099858,10.899256,0.25973,11.801887,3.306265,11.29996,95.17,38.83,18.79999924,17.60000038
45079010803,1,0,0,0,0,0,0,0,0,2,1,4,2,1,1378843.041,-430861.8765,12,0.458914301,2849.4494,0,1872.729,48.79,14.57,13.35,65.06,2.140356301,7.5170843,4.523849,6.216161,3.07557,1.27364,6.209558,0.313908,0.124278,10.579332,0.304342,8.962125,2.620813,10.806241,46.1,2.58,19.20000076,17.79999924
45091060901,2,1,1,3,0,0,0,6,0,3,5,7,2,1,1361845.144,-333675.6891,11.08333333,0.376058987,1028.956954,0,813.2815,55.29,9.03,12.74,34.4,-0.059301165,7.6980568,2.29041,13.755454,5.477376,1.763779,6.731957,0.534434,0.362364,24.716689,0.815677,17.354729,7.194298,18.542131,80.39,40.48,20,16.5
45079011418,0,3,2,0,0,1,0,0,0,5,0,3,2,1,1384421.183,-422615.0357,10,0.458914301,2849.4494,0,1724.977,55.04,14.54,6.64,50.79,-0.392524815,4.0497682,1.491657,9.071498,5.552624,1.341325,7.135416,0.399255,0.380141,30.782805,0.098097,14.5706,3.437401,12.313142,23.66,16.78,18.79999924,12.60000038
45019003800,0,1,0,0,0,0,0,0,0,0,0,7,2,1,1490299.571,-547526.0853,13.88888889,0.526288399,160.2634219,0,3988.408,55.48,15.08,26.29,83.25,1.472514363,2.7291998,0.846797,4.086922,4.667677,0.844563,16.576536,0.184749,0.379333,11.980356,0.180793,5.020284,3.788989,10.593719,57.65,0.48,18.20000076,18.29999924
45079010308,0,2,1,0,0,0,0,0,0,0,0,8,2,1,1358919.929,-427446.2843,7.416666667,0.458914301,2849.4494,0,935.7489,46.33,11.95,10.15,30.87,-0.515997809,4.2103424,3.813998,21.041817,14.864636,2.073841,17.548007,0.555912,1.006969,19.133292,0.651608,36.382104,7.544859,24.17067,10.68,52.51,19.39999962,12.30000019
45079011607,0,3,1,0,0,0,0,0,0,1,0,5,2,1,1383672.768,-442508.7218,13.5,0.458914301,2849.4494,0,2068.953,49.02,5.9,10.26,54.73,0.131750903,7.6188143,2.586014,10.743436,4.890004,1.948127,12.216573,0.370256,0.277574,16.927651,0.539703,14.646959,5.005399,18.788712,71.08,12.24,19.39999962,16.39999962
45079011407,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1393806.707,-423221.4338,3.666666667,0.458914301,2849.4494,0,399.0984,52.83,12.01,6.42,26.97,0.139200434,8.6142322,2.437846,14.177495,7.478208,1.617477,11.53596,0.618128,0.376442,14.058526,0.429835,28.627887,7.647439,29.482076,28.14,54.59,20.10000038,13.39999962
45017950100,0,0,0,0,0,0,0,0,0,0,0,11,2,2,1386001.619,-465950.5163,3.388888889,0.198444963,2064.36727,0,44.36736,49.73,22.23,11.7,25.06,0.122247822,3.5777472,1.691293,7.548883,6.28014,0.670924,12.954486,0.56778,0.70062,8.045527,0.118202,9.263447,2.056582,18.400956,15.62,49.34,20.60000038,15.5
45083021901,1,2,0,0,0,0,0,0,0,3,0,11,2,1,1268183.944,-348118.6571,6.722222222,0.400520119,1975.131956,0,585.9019,48.18,12.48,20.07,17.11,0.184478003,21.442623,1.807797,10.432874,4.801113,0.898302,12.600043,0.208328,0.053032,8.279195,0.15998,10.336587,2.622281,12.540118,49.04,31.92,24.39999962,17.39999962
45043920100,0,0,0,0,0,0,0,0,0,0,0,11,2,2,1534993.899,-447779.385,3.611111111,0.388524261,2070.362438,0,46.24396,53.64,17.1,9.97,53.54,0.736202718,0.2416043,1.539023,11.276772,3.748646,0.131872,18.531572,0.186477,0.133761,5.89781,0.092302,2.183339,1.191933,15.38951,13.31,45.27,22.60000038,19.89999962
45083023405,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1256155.274,-363412.7766,4.944444444,0.400520119,1975.131956,0,413.3019,48.39,14.55,11.45,8.89,-0.353338487,9.0753691,1.319704,17.887412,7.836508,1.9467,21.618586,0.509184,0.636254,16.042702,0.44352,27.531608,6.689195,22.974574,14.99,41.17,24.39999962,13.5
45003020601,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1302972.362,-500198.9786,4.666666667,0.270196507,1663.465139,0,403.8991,49.85,10.56,3.08,23.71,-0.716483595,0.3069054,1.898144,9.570598,4.765117,1.133039,65.666459,0.501732,0.701294,32.21389,0.219846,23.588008,4.659,25.564911,2.22,66.34,20.10000038,13.10000038
45069960500,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1497435.166,-354484.5286,3.916666667,0.255773884,2072.263602,1,33.32285,51.69,16.83,12.47,61.44,1.24678098,0.890472,0.538141,7.932417,3.471215,0.293454,2.814449,1.07141,0,9.116688,0.084083,0.586919,0.8307,11.106501,40.73,22.07,20.20000076,17.70000076
45085000600,0,0,0,0,0,0,0,0,0,0,0,11,2,2,1448064.077,-441326.1329,3.611111111,0.355066816,2045.343109,0,57.10295,51.09,20.63,12.03,44.75,0.254074194,0.1599147,2.346434,16.723455,6.934484,0.515923,10.56916,0.535003,0.281514,14.728009,0.104405,10.431059,3.424667,22.394447,25.96,14.65,20.20000076,16.20000076
